Trying 192.168.0.22...
Connected to graspr.
Escape character is '^]'.
START OF RUN:
1411434538163,channel 14,15,16,DEC(14),DEC(15),DEC(16)
1411434523464,0001101100010110,0000000000000000,0000000000000000,6934,0,0
1411434523466,0001101100000001,0000000000000000,0000000000000000,6913,0,0
1411434523468,0001101011000101,0000000000000000,0000000000000000,6853,0,0
1411434523469,0001101011011101,0000000000000000,0000000000000000,6877,0,0
1411434523471,0001101100101001,0000000000000000,0000000000000000,6953,0,0
1411434523473,0001101100001111,0000000000000000,0000000000000000,6927,0,0
1411434523474,0001101100110000,0000000000000000,0000000000000000,6960,0,0
1411434523476,0001101011101010,0000000000000000,0000000000000000,6890,0,0
1411434523478,0001101001111011,0000000000000000,0000000000000000,6779,0,0
1411434523479,0001101100000010,0000000000000000,0000000000000000,6914,0,0
1411434523481,0001101100001101,0000000000000000,0000000000000000,6925,0,0
1411434523482,0001101011101010,0000000000000000,0000000000000000,6890,0,0
1411434523484,0001101100110010,0000000000000000,0000000000000000,6962,0,0
1411434523486,0001101100100000,0000000000000000,0000000000000000,6944,0,0
1411434523487,0001101100001010,0000000000000000,0000000000000000,6922,0,0
1411434523489,0001101100001111,0000000000000000,0000000000000000,6927,0,0
1411434523491,0001101011110010,0000000000000000,0000000000000000,6898,0,0
1411434523492,0001101011010101,0000000000000000,0000000000000000,6869,0,0
1411434523494,0001101101000100,0000000000000000,0000000000000000,6980,0,0
1411434523496,0001101100000000,0000000000000000,0000000000000000,6912,0,0
1411434523497,0001101100111011,0000000000000000,0000000000000000,6971,0,0
1411434523499,0001101011111110,0000000000000000,0000000000000000,6910,0,0
1411434523502,0001101100100010,0000000000000000,0000000000000000,6946,0,0
1411434523504,0001101100001110,0000000000000000,0000000000000000,6926,0,0
1411434523505,0001101011111010,0000000000000000,0000000000000000,6906,0,0
1411434523507,0001101100011011,0000000000000000,0000000000000000,6939,0,0
1411434523509,0001101011001100,0000000000000000,0000000000000000,6860,0,0
1411434523511,0001101100000001,0000000000000000,0000000000000000,6913,0,0
1411434523512,0001101100011010,0000000000000000,0000000000000000,6938,0,0
1411434523514,0001101100011111,0000000000000000,0000000000000000,6943,0,0
1411434523515,0001101011110010,0000000000000000,0000000000000000,6898,0,0
1411434523517,0001101011101101,0000000000000000,0000000000000000,6893,0,0
1411434523519,0001101011100110,0000000000000000,0000000000000000,6886,0,0
1411434523521,0001101100011000,0000000000000000,0000000000000000,6936,0,0
1411434523522,0001101100010110,0000000000000000,0000000000000000,6934,0,0
1411434523524,0001101100100100,0000000000000000,0000000000000000,6948,0,0
1411434523526,0001101100001011,0000000000000000,0000000000000000,6923,0,0
1411434523527,0001101100111101,0000000000000000,0000000000000000,6973,0,0
1411434523529,0001101100010001,0000000000000000,0000000000000000,6929,0,0
1411434523531,0001101100001110,0000000000000000,0000000000000000,6926,0,0
1411434523532,0001101100001011,0000000000000000,0000000000000000,6923,0,0
1411434523534,0001101100000110,0000000000000000,0000000000000000,6918,0,0
1411434523535,0001101011100111,0000000000000000,0000000000000000,6887,0,0
1411434523537,0001101100000000,0000000000000000,0000000000000000,6912,0,0
1411434523539,0001101100011101,0000000000000000,0000000000000000,6941,0,0
1411434523540,0001101101000010,0000000000000000,0000000000000000,6978,0,0
1411434523542,0001101011101000,0000000000000000,0000000000000000,6888,0,0
1411434523544,0001101011100010,0000000000000000,0000000000000000,6882,0,0
1411434523545,0001101100101001,0000000000000000,0000000000000000,6953,0,0
1411434523547,0001101011110011,0000000000000000,0000000000000000,6899,0,0
1411434523549,0001101011111111,0000000000000000,0000000000000000,6911,0,0
1411434523550,0001101100100100,0000000000000000,0000000000000000,6948,0,0
1411434523552,0001101100010111,0000000000000000,0000000000000000,6935,0,0
1411434523554,0001101100101011,0000000000000000,0000000000000000,6955,0,0
1411434523555,0001101100010111,0000000000000000,0000000000000000,6935,0,0
1411434523557,0001101011000111,0000000000000000,0000000000000000,6855,0,0
1411434523559,0001101011111000,0000000000000000,0000000000000000,6904,0,0
1411434523560,0001101011010110,0000000000000000,0000000000000000,6870,0,0
1411434523562,0001101100010011,0000000000000000,0000000000000000,6931,0,0
1411434523563,0001101100110011,0000000000000000,0000000000000000,6963,0,0
1411434523565,0001101011010010,0000000000000000,0000000000000000,6866,0,0
1411434523567,0001101100001101,0000000000000000,0000000000000000,6925,0,0
1411434523568,0001101101100001,0000000000000000,0000000000000000,7009,0,0
1411434523570,0001101011110011,0000000000000000,0000000000000000,6899,0,0
1411434523572,0001101100101110,0000000000000000,0000000000000000,6958,0,0
1411434523573,0001101011000011,0000000000000000,0000000000000000,6851,0,0
1411434523575,0001101100101101,0000000000000000,0000000000000000,6957,0,0
1411434523577,0001101100011011,0000000000000000,0000000000000000,6939,0,0
1411434523578,0001101011010111,0000000000000000,0000000000000000,6871,0,0
1411434523580,0001101100010100,0000000000000000,0000000000000000,6932,0,0
1411434523582,0001101011100000,0000000000000000,0000000000000000,6880,0,0
1411434523583,0001101011001111,0000000000000000,0000000000000000,6863,0,0
1411434523585,0001101011000100,0000000000000000,0000000000000000,6852,0,0
1411434523587,0001101011100010,0000000000000000,0000000000000000,6882,0,0
1411434523588,0001101011111011,0000000000000000,0000000000000000,6907,0,0
1411434523590,0001101011100010,0000000000000000,0000000000000000,6882,0,0
1411434523592,0001101011101111,0000000000000000,0000000000000000,6895,0,0
1411434523593,0001101011110111,0000000000000000,0000000000000000,6903,0,0
1411434523595,0001101011111001,0000000000000000,0000000000000000,6905,0,0
1411434523597,0001101011100010,0000000000000000,0000000000000000,6882,0,0
1411434523598,0001101100101000,0000000000000000,0000000000000000,6952,0,0
1411434523600,0001101100100100,0000000000000000,0000000000000000,6948,0,0
1411434523603,0001101011100001,0000000000000000,0000000000000000,6881,0,0
1411434523605,0001101100100110,0000000000000000,0000000000000000,6950,0,0
1411434523606,0001101011010111,0000000000000000,0000000000000000,6871,0,0
1411434523608,0001101011101111,0000000000000000,0000000000000000,6895,0,0
1411434523610,0001101100101110,0000000000000000,0000000000000000,6958,0,0
1411434523611,0001101100001100,0000000000000000,0000000000000000,6924,0,0
1411434523613,0001101011101011,0000000000000000,0000000000000000,6891,0,0
1411434523615,0001101100011111,0000000000000000,0000000000000000,6943,0,0
1411434523616,0001101100011011,0000000000000000,0000000000000000,6939,0,0
1411434523618,0001101101001010,0000000000000000,0000000000000000,6986,0,0
1411434523620,0001101011011011,0000000000000000,0000000000000000,6875,0,0
1411434523621,0001101100100001,0000000000000000,0000000000000000,6945,0,0
1411434523623,0001101100010000,0000000000000000,0000000000000000,6928,0,0
1411434523625,0001101100001101,0000000000000000,0000000000000000,6925,0,0
1411434523626,0001101100000101,0000000000000000,0000000000000000,6917,0,0
1411434523628,0001101100010100,0000000000000000,0000000000000000,6932,0,0
1411434523629,0001101011010110,0000000000000000,0000000000000000,6870,0,0
1411434523631,0001101011001001,0000000000000000,0000000000000000,6857,0,0
1411434523633,0001101011010100,0000000000000000,0000000000000000,6868,0,0
1411434523634,0001101100001100,0000000000000000,0000000000000000,6924,0,0
1411434523636,0001101011101000,0000000000000000,0000000000000000,6888,0,0
1411434523638,0001101011100100,0000000000000000,0000000000000000,6884,0,0
1411434523639,0001101011100001,0000000000000000,0000000000000000,6881,0,0
1411434523641,0001101011100110,0000000000000000,0000000000000000,6886,0,0
1411434523643,0001101011111010,0000000000000000,0000000000000000,6906,0,0
1411434523644,0001101100010001,0000000000000000,0000000000000000,6929,0,0
1411434523646,0001101100000101,0000000000000000,0000000000000000,6917,0,0
1411434523648,0001101101110011,0000000000000000,0000000000000000,7027,0,0
1411434523649,0001101100010000,0000000000000000,0000000000000000,6928,0,0
1411434523651,0001101011111000,0000000000000000,0000000000000000,6904,0,0
1411434523653,0001101011110100,0000000000000000,0000000000000000,6900,0,0
1411434523654,0001101011111101,0000000000000000,0000000000000000,6909,0,0
1411434523656,0001101011011000,0000000000000000,0000000000000000,6872,0,0
1411434523658,0001101100010110,0000000000000000,0000000000000000,6934,0,0
1411434523659,0001101011110101,0000000000000000,0000000000000000,6901,0,0
1411434523661,0001101011001110,0000000000000000,0000000000000000,6862,0,0
1411434523663,0001101011110000,0000000000000000,0000000000000000,6896,0,0
1411434523664,0001101011111101,0000000000000000,0000000000000000,6909,0,0
1411434523666,0001101100000111,0000000000000000,0000000000000000,6919,0,0
1411434523668,0001101011110101,0000000000000000,0000000000000000,6901,0,0
1411434523669,0001101011001101,0000000000000000,0000000000000000,6861,0,0
1411434523671,0001101101100000,0000000000000000,0000000000000000,7008,0,0
1411434523673,0001101100011010,0000000000000000,0000000000000000,6938,0,0
1411434523674,0001101100000110,0000000000000000,0000000000000000,6918,0,0
1411434523676,0001101011100110,0000000000000000,0000000000000000,6886,0,0
1411434523678,0001101100001000,0000000000000000,0000000000000000,6920,0,0
1411434523679,0001101100001110,0000000000000000,0000000000000000,6926,0,0
1411434523681,0001101100010000,0000000000000000,0000000000000000,6928,0,0
1411434523682,0001101100001100,0000000000000000,0000000000000000,6924,0,0
1411434523684,0001101100001100,0000000000000000,0000000000000000,6924,0,0
1411434523686,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434523688,0001101011110001,0000000000000000,0000000000000000,6897,0,0
1411434523689,0001101011111101,0000000000000000,0000000000000000,6909,0,0
1411434523691,0001101011110010,0000000000000000,0000000000000000,6898,0,0
1411434523692,0001101100010110,0000000000000000,0000000000000000,6934,0,0
1411434523694,0001101100001011,0000000000000000,0000000000000000,6923,0,0
1411434523696,0001101100011010,0000000000000000,0000000000000000,6938,0,0
1411434523697,0001101100111100,0000000000000000,0000000000000000,6972,0,0
1411434523699,0001101011111001,0000000000000000,0000000000000000,6905,0,0
1411434523701,0001101011000100,0000000000000000,0000000000000000,6852,0,0
1411434523703,0001101011100111,0000000000000000,0000000000000000,6887,0,0
1411434523705,0001101100000001,0000000000000000,0000000000000000,6913,0,0
1411434523707,0001101100101101,0000000000000000,0000000000000000,6957,0,0
1411434523708,0001101100100011,0000000000000000,0000000000000000,6947,0,0
1411434523710,0001101100011011,0000000000000000,0000000000000000,6939,0,0
1411434523712,0001101100010101,0000000000000000,0000000000000000,6933,0,0
1411434523713,0001101100001100,0000000000000000,0000000000000000,6924,0,0
1411434523715,0001101100000111,0000000000000000,0000000000000000,6919,0,0
1411434523717,0001101100000010,0000000000000000,0000000000000000,6914,0,0
1411434523719,0001101011101101,0000000000000000,0000000000000000,6893,0,0
1411434523720,0001101011000101,0000000000000000,0000000000000000,6853,0,0
1411434523722,0001101011100111,0000000000000000,0000000000000000,6887,0,0
1411434523724,0001101011101100,0000000000000000,0000000000000000,6892,0,0
1411434523726,0001101011011000,0000000000000000,0000000000000000,6872,0,0
1411434523727,0001101001111001,0000000000000000,0000000000000000,6777,0,0
1411434523729,0001101011000101,0000000000000000,0000000000000000,6853,0,0
1411434523730,0001101011100110,0000000000000000,0000000000000000,6886,0,0
1411434523732,0001101011101011,0000000000000000,0000000000000000,6891,0,0
1411434523734,0001101100011011,0000000000000000,0000000000000000,6939,0,0
1411434523735,0001101100010011,0000000000000000,0000000000000000,6931,0,0
1411434523737,0001101011101011,0000000000000000,0000000000000000,6891,0,0
1411434523739,0001101100000101,0000000000000000,0000000000000000,6917,0,0
1411434523740,0001101001110010,0000000000000000,0000000000000000,6770,0,0
1411434523742,0001101100100000,0000000000000000,0000000000000000,6944,0,0
1411434523744,0001101011110111,0000000000000000,0000000000000000,6903,0,0
1411434523745,0001101100100111,0000000000000000,0000000000000000,6951,0,0
1411434523747,0001101011010110,0000000000000000,0000000000000000,6870,0,0
1411434523749,0001101011101011,0000000000000000,0000000000000000,6891,0,0
1411434523750,0001101010010111,0000000000000000,0000000000000000,6807,0,0
1411434523752,0001101011111010,0000000000000000,0000000000000000,6906,0,0
1411434523754,0001101011100101,0000000000000000,0000000000000000,6885,0,0
1411434523755,0001101100100101,0000000000000000,0000000000000000,6949,0,0
1411434523757,0001101011110110,0000000000000000,0000000000000000,6902,0,0
1411434523759,0001101011100111,0000000000000000,0000000000000000,6887,0,0
1411434523760,0001101100100000,0000000000000000,0000000000000000,6944,0,0
1411434523762,0001101100100100,0000000000000000,0000000000000000,6948,0,0
1411434523764,0001101100100001,0000000000000000,0000000000000000,6945,0,0
1411434523765,0001101011011101,0000000000000000,0000000000000000,6877,0,0
1411434523767,0001101011000111,0000000000000000,0000000000000000,6855,0,0
1411434523768,0001101100011001,0000000000000000,0000000000000000,6937,0,0
1411434523770,0001101011101011,0000000000000000,0000000000000000,6891,0,0
1411434523772,0001101011110111,0000000000000000,0000000000000000,6903,0,0
1411434523773,0001101100100111,0000000000000000,0000000000000000,6951,0,0
1411434523775,0001101100001000,0000000000000000,0000000000000000,6920,0,0
1411434523777,0001101011110101,0000000000000000,0000000000000000,6901,0,0
1411434523778,0001101011110101,0000000000000000,0000000000000000,6901,0,0
1411434523780,0001101011001001,0000000000000000,0000000000000000,6857,0,0
1411434523782,0001101011100110,0000000000000000,0000000000000000,6886,0,0
1411434523783,0001101100010111,0000000000000000,0000000000000000,6935,0,0
1411434523785,0001101011100000,0000000000000000,0000000000000000,6880,0,0
1411434523787,0001101011011010,0000000000000000,0000000000000000,6874,0,0
1411434523788,0001101100011010,0000000000000000,0000000000000000,6938,0,0
1411434523790,0001101011110100,0000000000000000,0000000000000000,6900,0,0
1411434523792,0001101001101110,0000000000000000,0000000000000000,6766,0,0
1411434523793,0001101100001001,0000000000000000,0000000000000000,6921,0,0
1411434523795,0001101100010101,0000000000000000,0000000000000000,6933,0,0
1411434523796,0001101011111010,0000000000000000,0000000000000000,6906,0,0
1411434523798,0001101011011100,0000000000000000,0000000000000000,6876,0,0
